doc_document_id,doc_article_url,doc_title,doc_published_at,doc_published_date,doc_user_added,doc_user_analysis,doc_dexter_url,doc_country,doc_item_num,doc_medium,doc_medium_type,doc_medium_group,doc_parent_org,doc_topic,doc_topic_group,doc_origin,doc_origin_group,doc_author_name,doc_author_type,doc_analysis_nature,doc_flagged,doc_flag_notes,source_source_type,source_source_name,source_gender,source_race,source_source_age,source_affiliation,source_affiliation_code,source_affiliation_group,source_affiliation_group_code,source_function,source_role,source_quoted,source_photographed,source_document_source_id
61750,http://www.iol.co.za/speeding-police-vehicle-in-fatal-crash-1.1798703,Speeding police vehicle in fatal crash,41996.62431,2014/12/23,,,https://mma-dexter.code4sa.org/articles/61750,South Africa,,IOL,online,IOL,IOL,,,,,SIHLE MLAMBO,Journalist,anchor,,,person,Robert McKenzie,Male,,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,86121
61763,http://citizen.co.za/295971/three-women-treated-overdose-randburg/,Three women treated for overdose in Randburg,41991.71111,2014/12/18,,,https://mma-dexter.code4sa.org/articles/61763,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Sapa,Agency,anchor,,,person,Werner Vermaak,Male,White,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,86132
61785,http://www.iol.co.za/a-fall-from-grace-and-three-little-words-1.1797788,A fall from grace and three little words,41994.31319,2014/12/21,,,https://mma-dexter.code4sa.org/articles/61785,South Africa,,IOL,online,IOL,IOL,,,,,Jovial Rantao,Journalist,anchor,,,person,Ellen Tshabalala,Female,Black,,"Media - editor, jourmalist, dj, presenter, critic, public relations",11.13,Professionals,11,,,quoted,,86151
61798,http://www.sabc.co.za/news/a/d8e21e8046ae54f09844f838250c0ce1/RTMC-has-no-public-data-on-road-traffic-accidents-20142412,RTMC has no public data on road traffic accidents,41998.29381,2014/12/25,,,https://mma-dexter.code4sa.org/articles/61798,South Africa,,SABC News,online,SABC News,SABC,,,,,Unknown,Unknown,anchor,,,person,SABC,,,,"Media - editor, jourmalist, dj, presenter, critic, public relations",11.13,Professionals,11,,,quoted,,86162
61800,http://www.enca.com/south-africa/man-dies-after-jumping-building,Man dies after jumping off building,41995.4186,2014/12/22,,,https://mma-dexter.code4sa.org/articles/61800,South Africa,,eNCA Online,online,eNCA Online,eNCA,,,,,Unknown,Unknown,anchor,,,person,Robert Mulaudzi,Male,Black,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,86163
61811,http://citizen.co.za/296010/metro-cops-wrong-post-fines-madonsela/,Metro cops wrong to post fines Madonsela,41991.75139,2014/12/18,,,https://mma-dexter.code4sa.org/articles/61811,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Sapa,Agency,anchor,,,person,Howard Dembovsky,Male,White,,Prominent people/ celebrities,11.17,Professionals,11,,,quoted,,86169
61838,http://www.news24.com/SouthAfrica/News/5-killed-in-KZN-accidents-20141221,5 killed in KZN accidents,41994.54792,2014/12/21,,,https://mma-dexter.code4sa.org/articles/61838,South Africa,,News24,online,News24,News24,,,,,Sapa,Agency,anchor,,,person,Robert McKenzie,Male,,,"Emergency services - ambulance, firefighter",11.7,Professionals,11,,,quoted,,86179
60801,http://mg.co.za/article/2014-12-20-korkie-family-to-use-r17m-donation-for-fresh-start,Korkie family to use R1.7m donation for 'fresh start',41993.49097,2014/12/20,,,https://mma-dexter.code4sa.org/articles/60801,South Africa,,M&G,print - weekly,M&G,M&G,,,,,Sapa,Agency,anchor,,,person,Yolande,Female,White,,Victim,12.12,Citizens,12,,,quoted,,85427
60818,http://www.iol.co.za/motsoeneng-s-battle-heads-to-appeal-court-1.1797283,Motsoeneng s battle heads to appeal court,41992.37292,2014/12/19,,,https://mma-dexter.code4sa.org/articles/60818,South Africa,,IOL,online,IOL,IOL,,,,,Leila Samodien,Journalist,anchor,,,person,Anton Katz,Male,White,,Family Member,12.4,Citizens,12,,,quoted,,85445
60852,http://www.iol.co.za/news/crime-courts/wounds-still-raw-for-families-of-taegrin-tibbetts-1.1797759,"Wounds still raw for families of Taegrin, Tibbetts",41993.64792,2014/12/20,,,https://mma-dexter.code4sa.org/articles/60852,South Africa,,IOL,online,IOL,IOL,,,,,Noni Mokati,Journalist,anchor,,,person,Grant Esterhuizen,Male,Coloured,,Family Member,12.4,Citizens,12,,,quoted,,85475
60852,http://www.iol.co.za/news/crime-courts/wounds-still-raw-for-families-of-taegrin-tibbetts-1.1797759,"Wounds still raw for families of Taegrin, Tibbetts",41993.64792,2014/12/20,,,https://mma-dexter.code4sa.org/articles/60852,South Africa,,IOL,online,IOL,IOL,,,,,Noni Mokati,Journalist,anchor,,,person,Llewellyn Valentine,Male,Coloured,,Uncle,12.13,Citizens,12,,,quoted,,85476
60921,http://www.iol.co.za/news/crime-courts/toddlers-stabbed-11-times-1.1796740,Toddlers stabbed 11 times,41991.36111,2014/12/18,,,https://mma-dexter.code4sa.org/articles/60921,South Africa,,IOL,online,IOL,IOL,,,,,Omphitlhetse Mooki,Journalist,anchor,,,person,Joyce,Female,Black,,Neighbour/Resident,12.8,Citizens,12,,,quoted,,85532
60940,http://www.iol.co.za/bleak-christmas-for-cuburne-s-family-1.1797050,Bleak Christmas for Cuburne s family,41991.54861,2014/12/18,,,https://mma-dexter.code4sa.org/articles/60940,South Africa,,IOL,online,IOL,IOL,,,,,KUTLWANO OLIFANT,Journalist,anchor,,,person,Daphne Fredericks,Female,Coloured,,Family Member,12.4,Citizens,12,,,quoted,,85544
60974,http://www.iol.co.za/news/crime-courts/innocents-suffer-as-bungling-continues-1.1797739,Innocents suffer as bungling continues,41993.59236,2014/12/20,,,https://mma-dexter.code4sa.org/articles/60974,South Africa,,IOL,online,IOL,IOL,,,,,Noni Mokati,Journalist,anchor,,,person,Busisiwe,Female,Black,,Mother,12.7,Citizens,12,,,quoted,,85573
61313,http://www.iol.co.za/capetimes/moves-against-motsoeneng-1.1797249,Moves against Motsoeneng,41992.32292,2014/12/19,,,https://mma-dexter.code4sa.org/articles/61313,South Africa,,Cape Times,print - daily,Cape Times,Cape Times,,,,,Unknown,Unknown,anchor,,,person,Anton Katz,Male,White,,Family Member,12.4,Citizens,12,,,quoted,,85816
61363,http://www.iol.co.za/lifestyle/a-whisper-then-87-million-youtube-views-1.1797523,"A whisper, then 87 million YouTube views",41992.70833,2014/12/19,,,https://mma-dexter.code4sa.org/articles/61363,South Africa,,IOL,online,IOL,IOL,,,,,Caitlin Gibson,Journalist,anchor,,,person,Maria,Female,Black,,Family Member,12.4,Citizens,12,,,quoted,,85854
61404,http://www.citypress.co.za/news/kelly-khumalos-christmas-wish-senzo-come-back,Kelly Khumalo s Christmas wish: For Senzo to come back,41995.67708,2014/12/22,,,https://mma-dexter.code4sa.org/articles/61404,South Africa,,City Press,print - weekly,City Press,City Press,,,,,acknowledged the baby s existence. - Channel24,Journalist,anchor,,,person,Kelly Khumalo,Female,Black,,Mother,12.7,Citizens,12,,,quoted,,85882
61416,http://www.sabc.co.za/news/a/f848ab00469616eb811fbb8c3c6d57d4/Multi-million-rand-halfway-house-to-be-built-in--KZN,Multi-million rand halfway house to be built in KZN,41989.75069,2014/12/16,,,https://mma-dexter.code4sa.org/articles/61416,South Africa,,SABC News,online,SABC News,SABC,,,,,Mbuso Mkhize,Journalist,anchor,,,person,Thembi Dlamini,Female,Black,,Other citizen not listed,12.15,Citizens,12,,,quoted,,85892
61420,http://www.iol.co.za/hazard-must-win-titles-jose-1.1797665,Hazard must win titles - Jose,41992.83611,2014/12/19,,,https://mma-dexter.code4sa.org/articles/61420,South Africa,,IOL,online,IOL,IOL,,,,,Sapa,Agency,anchor,,,person,Chelsea,Female,,,Family Member,12.4,Citizens,12,,,quoted,,85896
61677,http://citizen.co.za/296807/pierre-korkie-family-will-use-donations-fresh-start/,Pierre Korkie family will use donations for a 'fresh start',41993.45069,2014/12/20,,,https://mma-dexter.code4sa.org/articles/61677,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Sapa,Agency,anchor,,,person,Yolande,Female,White,,Victim,12.12,Citizens,12,,,quoted,,86072
61678,http://www.iol.co.za/news/south-africa/mpumalanga/sa-couple-to-be-cremated-in-ireland-1.1798291,SA couple to be cremated in Ireland,41995.65069,2014/12/22,,,https://mma-dexter.code4sa.org/articles/61678,South Africa,,IOL,online,IOL,IOL,,,,,ZAINUL DAWOOD,Journalist,anchor,,,person,Pamela,Female,Black,,Family Member,12.4,Citizens,12,,,quoted,,86073
61717,http://www.news24.com/SouthAfrica/News/Ramaphosa-sends-Christmas-message-20141224,Ramaphosa sends Christmas message,41997.91806,2014/12/24,,,https://mma-dexter.code4sa.org/articles/61717,South Africa,,News24,online,News24,News24,,,,,Sapa,Agency,anchor,,,person,Zanele,Female,Black,,Mother,12.7,Citizens,12,,,quoted,,86098
61778,http://mg.co.za/article/2014-12-22-whos-the-loudest-of-them-all,Who's the loudest of them all?,41996,2014/12/23,,,https://mma-dexter.code4sa.org/articles/61778,South Africa,,M&G,print - weekly,M&G,M&G,,,,,Joonji Mdyogolo,Journalist,anchor,,,person,Nonhle Thema,Male,Black,,Mother,12.7,Citizens,12,,,quoted,,86146
61830,http://www.iol.co.za/festive-message-from-ramaphosa-1.1799158,Festive message from Ramaphosa,41998.38611,2014/12/25,,,https://mma-dexter.code4sa.org/articles/61830,South Africa,,IOL,online,IOL,IOL,,,,,Sapa,Agency,anchor,,,person,Zanele,Female,Black,,Mother,12.7,Citizens,12,,,quoted,,86176
60752,http://www.news24.com/SouthAfrica/News/Toddlers-stabbing-case-back-in-court-20141219,Toddlers' stabbing case back in court,41992.61875,2014/12/19,,,https://mma-dexter.code4sa.org/articles/60752,South Africa,,News24,online,News24,News24,,,,,Sapa,Agency,anchor,,,person,Vusi Khumalo,Male,Black,,,,,,,,quoted,,85398
60779,http://www.iol.co.za/it-s-all-about-the-team-amla-1.1797274,It s all about the team - Amla,41992.36111,2014/12/19,,,https://mma-dexter.code4sa.org/articles/60779,South Africa,,IOL,online,IOL,IOL,,,,,Michael Sherman,Journalist,anchor,,,person,Hashim Amla,Male,,,,,,,,,quoted,,85414
60803,http://www.iol.co.za/how-cosby-broke-his-silence-1.1796580,How Cosby broke his silence,41990.5625,2014/12/17,,,https://mma-dexter.code4sa.org/articles/60803,South Africa,,IOL,online,IOL,IOL,,,,,Paul Farhi,Journalist,anchor,,,person,Paul Farhi,Male,,,,,,,,,quoted,,85431
60805,http://www.dispatchlive.co.za/world-2/sony-bows-to-new-threats,Sony bows to new threats,41992,2014/12/19,,,https://mma-dexter.code4sa.org/articles/60805,South Africa,,Daily Dispatch,print - daily,Daily Dispatch,Daily Dispatch,,,,,AFP,Journalist,anchor,,,person,Richard Walter,Male,,,,,,,,,quoted,,85435
60818,http://www.iol.co.za/motsoeneng-s-battle-heads-to-appeal-court-1.1797283,Motsoeneng s battle heads to appeal court,41992.37292,2014/12/19,,,https://mma-dexter.code4sa.org/articles/60818,South Africa,,IOL,online,IOL,IOL,,,,,Leila Samodien,Journalist,anchor,,,person,Norman Arendse,Male,Coloured,,,,,,,,quoted,,85442
60849,http://mg.co.za/article/2014-12-21-proteas-winning-the-series-will-take-care-of-top-rankings,Proteas: Winning the series will take care of top rankings,41994.44306,2014/12/21,,,https://mma-dexter.code4sa.org/articles/60849,South Africa,,M&G,print - weekly,M&G,M&G,,,,,Sapa,Agency,anchor,,,person,Dale Steyn,,,,,,,,,,quoted,,85472
60849,http://mg.co.za/article/2014-12-21-proteas-winning-the-series-will-take-care-of-top-rankings,Proteas: Winning the series will take care of top rankings,41994.44306,2014/12/21,,,https://mma-dexter.code4sa.org/articles/60849,South Africa,,M&G,print - weekly,M&G,M&G,,,,,Sapa,Agency,anchor,,,person,Hashim Amla,Male,,,,,,,,,quoted,,85473
60865,http://www.news24.com/World/News/I-have-never-felt-such-relief-Sydney-hostage-20141217-2,I have never felt such relief - Sydney hostage,41990.45972,2014/12/17,,,https://mma-dexter.code4sa.org/articles/60865,South Africa,,News24,online,News24,News24,,,,,Sapa,Agency,anchor,,,person,John O'Brien,Male,,,,,,,,,quoted,,85485
60877,http://www.news24.com/World/News/Malala-heartbroken-by-Pakistan-school-slayings-20141216,Malala heartbroken by Pakistan school slayings,41989.63819,2014/12/16,,,https://mma-dexter.code4sa.org/articles/60877,South Africa,,News24,online,News24,News24,,,,,Unknown,Unknown,anchor,,,person,Malala Yousazai,Female,Other,,,,,,,,quoted,,85492
60891,http://citizen.co.za/296810/fix-the-khune-problem-safa/,"Fix the Khune problem, Safa",41994.91267,2014/12/21,,,https://mma-dexter.code4sa.org/articles/60891,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Unknown,Unknown,anchor,,,person,The Citizen,,,,,,,,,,quoted,,85503
60937,http://www.iol.co.za/news/africa/land-grab-at-namibian-holiday-town-1.1797642,Land grab at Namibian holiday town,41992.70694,2014/12/19,,,https://mma-dexter.code4sa.org/articles/60937,South Africa,,IOL,online,IOL,IOL,,,,,Sapa,Agency,anchor,,,person,Bush,Male,,,,,,,,,quoted,,85542
60984,http://citizen.co.za/296616/labour-minister-studying-court-decision/,Labour Minister studying court decision,41992.7125,2014/12/19,,,https://mma-dexter.code4sa.org/articles/60984,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Sapa,Agency,anchor,,,person,Makgadi Pela,,,,,,,,,,quoted,,85581
60987,http://www.sabc.co.za/news/a/d1b470804698ee0e9dbeff6a5e2a8dad/Taxis-operational-despite-upsurge-in-conflict-20141712,Taxis operational despite upsurge in conflict,41990.67639,2014/12/17,,,https://mma-dexter.code4sa.org/articles/60987,South Africa,,SABC News,online,SABC News,SABC,,,,,Thabiso Radebe,Journalist,anchor,,,person,Ismail Vadi,Male,,,,,,,,,quoted,,85585
61017,http://www.iol.co.za/ab-hash-take-up-mantle-of-retired-greats-1.1796826,"AB, Hash take up mantle of greats",41991.4125,2014/12/18,,,https://mma-dexter.code4sa.org/articles/61017,South Africa,,IOL,online,IOL,IOL,,,,,Nick Said,Journalist,anchor,,,person,Hashim Amla,Male,,,,,,,,,quoted,,85599
61033,http://www.news24.com/SouthAfrica/News/Possible-serial-killer-victims-body-packed-in-a-hole-20141222,Possible serial killer victim s body packed in a hole,41995.39167,2014/12/22,,,https://mma-dexter.code4sa.org/articles/61033,South Africa,,News24,online,News24,News24,,,,,News24,Journalist,anchor,,,person,Sapa,Female,,,,,,,,,quoted,,85614
61071,http://www.iol.co.za/motoring/industry-news/cape-s-black-weekend-claims-23-lives-1.1797976,Cape's black weekend claims 23 lives,41995.36736,2014/12/22,,,https://mma-dexter.code4sa.org/articles/61071,South Africa,,IOL,online,IOL,IOL,,,,,Nontando Mposo,Journalist,anchor,,,person,Keitumetse Moticoe,Female,Black,,,,,,,,quoted,,85638
61089,http://www.enca.com/south-africa/eff-sanction-interdict-judgment-due-december-23,EFF sanction interdict judgment due on December 23,41992.70877,2014/12/19,,,https://mma-dexter.code4sa.org/articles/61089,South Africa,,eNCA Online,online,eNCA Online,eNCA,,,,,Unknown,Unknown,anchor,,,person,Dennis Davis,Male,,,,,,,,,quoted,,85658
61091,http://citizen.co.za/297533/exhilarating-run-dominant-kaizer-chiefs/,Exhilarating run for dominant Kaizer Chiefs,41995.46319,2014/12/22,,,https://mma-dexter.code4sa.org/articles/61091,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Sapa,Agency,anchor,,,person,Stuart Baxter,Male,,,,,,,,,quoted,,85659
61128,http://www.iol.co.za/proof-of-learning-is-in-being-motivated-1.1796438,Proof of learning is in being motivated,41990.48194,2014/12/17,,,https://mma-dexter.code4sa.org/articles/61128,South Africa,,IOL,online,IOL,IOL,,,,,FikileNtsikelelo Moya,Journalist,anchor,,,person,Fikile-Ntsikelelo Moya,Male,,,,,,,,,quoted,,85684
61132,http://www.iol.co.za/african-nations-urge-action-on-libya-1.1796330,African nations urge action on Libya,41990.41736,2014/12/17,,,https://mma-dexter.code4sa.org/articles/61132,South Africa,,IOL,online,IOL,IOL,,,,,John Irish,Journalist,anchor,,,person,Ibrahim Boubacar Keita,,,,,,,,,,quoted,,85689
61147,http://www.iol.co.za/steyn-super-amped-by-rise-against-1.1797877,Steyn super amped by Rise Against,41994.59514,2014/12/21,,,https://mma-dexter.code4sa.org/articles/61147,South Africa,,IOL,online,IOL,IOL,,,,,Kevin McCallum,Journalist,anchor,,,person,Dale Steyn,,,,,,,,,,quoted,,85702
61147,http://www.iol.co.za/steyn-super-amped-by-rise-against-1.1797877,Steyn super amped by Rise Against,41994.59514,2014/12/21,,,https://mma-dexter.code4sa.org/articles/61147,South Africa,,IOL,online,IOL,IOL,,,,,Kevin McCallum,Journalist,anchor,,,person,Hashim Amla,Male,,,,,,,,,quoted,,85703
61149,http://www.iol.co.za/mercury/saving-the-small-soldiers-of-war-1.1798248,Saving the small soldiers of war,41995.57431,2014/12/22,,,https://mma-dexter.code4sa.org/articles/61149,South Africa,,The Mercury,print - daily,The Mercury,The Mercury,,,,,Peter Fabricius,Journalist,anchor,,,person,Peter Fabricius,Male,,,,,,,,,quoted,,85704
61159,http://www.news24.com/World/News/Deluded-gunman-saw-himself-as-a-martyr-20141216,Deluded gunman saw himself as a martyr,41989.56319,2014/12/16,,,https://mma-dexter.code4sa.org/articles/61159,South Africa,,News24,online,News24,News24,,,,,AP,Journalist,anchor,,,person,Catherine Burns,Female,,,,,,,,,quoted,,85711
61178,http://citizen.co.za/297616/zimbabweans-suspicious-new-bond-coins/,Zimbabweans suspicious of new 'bond coins',41995.53403,2014/12/22,,,https://mma-dexter.code4sa.org/articles/61178,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Sapa,Agency,anchor,,,person,Patrick Chinamasa,Male,Black,,,,,,,,quoted,,85726
61211,http://www.iol.co.za/ab-hash-take-up-mantle-of-greats-1.1796826,"AB, Hash take up mantle of greats",41991.4125,2014/12/18,,,https://mma-dexter.code4sa.org/articles/61211,South Africa,,IOL,online,IOL,IOL,,,,,Nick Said,Journalist,anchor,,,person,Hashim Amla,Male,,,,,,,,,quoted,,85746
61280,http://www.citypress.co.za/news/sas-big-spenders-share-gift-wishes,SA s big spenders share their gift wishes,41994.625,2014/12/21,,,https://mma-dexter.code4sa.org/articles/61280,South Africa,,City Press,print - weekly,City Press,City Press,,,,,Ntombizodwa Makhoba,Journalist,anchor,,,person,Vivian Reddy,Male,Indian,,,,,,,,quoted,,85792
61300,http://www.citypress.co.za/business/shareholders-select-new-ppc-board,Shareholders to select new PPC board,41994.66667,2014/12/21,,,https://mma-dexter.code4sa.org/articles/61300,South Africa,,City Press,print - weekly,City Press,City Press,,,,,Sphumelele Mngoma and Bienne Huisman,Journalist,anchor,,,person,Ketso Gordhan,Male,,,,,,,,,quoted,,85804
61313,http://www.iol.co.za/capetimes/moves-against-motsoeneng-1.1797249,Moves against Motsoeneng,41992.32292,2014/12/19,,,https://mma-dexter.code4sa.org/articles/61313,South Africa,,Cape Times,print - daily,Cape Times,Cape Times,,,,,Unknown,Unknown,anchor,,,person,Norman Arendse,Male,Coloured,,,,,,,,quoted,,85813
